verse	token	lemma	pos
1JOHN 3.11	'[''ὅτι'', ''αὕτη'', ''ἐστὶν'', ''ἡ'', ''ἀγγελία'', ''ἣν'', ''ἠκούσατε'', ''ἀπ'', ''ἀρχῆς'', ''ἵνα'', ''ἀγαπῶμεν'', ''ἀλλήλους'']'	'[''ὅτι'', ''οὗτος'', ''εἰμί'', ''ὁ'', ''ἀγγελία'', ''ὅς'', ''ἀκούω'', ''ἀπό'', ''ἀρχή'', ''ἵνα'', ''ἀγαπάω'', ''ἀλλήλων'']'	'[''CON'', ''ADJ'', ''VERB'', ''DET'', ''NOUN'', ''PRON'', ''VERB'', ''PREP'', ''NOUN'', ''CON'', ''VERB'', ''PRON'']'
1JOHN 3.12	'[''οὐ'', ''καθὼς'', ''κάϊν'', ''ἐκ'', ''τοῦ'', ''πονηροῦ'', ''ἦν'', ''καὶ'', ''ἔσφαξεν'', ''τὸν'', ''ἀδελφὸν'', ''αὐτοῦ'', ''καὶ'', ''χάριν'', ''τίνος'', ''ἔσφαξεν'', ''αὐτόν'', ''ὅτι'', ''τὰ'', ''ἔργα'', ''αὐτοῦ'', ''πονηρὰ'', ''ἦν'', ''τὰ'', ''δὲ'', ''τοῦ'', ''ἀδελφοῦ'', ''αὐτοῦ'', ''δίκαια'']'	'[''οὐ'', ''καθώς'', ''κάϊν'', ''ἐκ'', ''ὁ'', ''πονηρός'', ''εἰμί'', ''καί'', ''σφάζω'', ''ὁ'', ''ἀδελφός'', ''αὐτός'', ''καί'', ''χάρις'', ''τίς'', ''σφάζω'', ''αὐτός'', ''ὅτι'', ''ὁ'', ''ἔργον'', ''αὐτός'', ''πονηρός'', ''εἰμί'', ''ὁ'', ''δέ'', ''ὁ'', ''ἀδελφός'', ''αὐτός'', ''δίκαιος'']'	'[''ADV'', ''ADV'', ''PROPN'', ''PREP'', ''DET'', ''ADJ'', ''VERB'', ''CON'', ''VERB'', ''DET'', ''NOUN'', ''PRON'', ''CON'', ''PREP'', ''ADJ'', ''VERB'', ''PRON'', ''CON'', ''DET'', ''NOUN'', ''PRON'', ''ADJ'', ''VERB'', ''DET'', ''ADV'', ''DET'', ''NOUN'', ''PRON'', ''ADJ'']'
1JOHN 3.13	'[''μὴ'', ''θαυμάζετε'', ''ἀδελφοί'', ''εἰ'', ''μισεῖ'', ''ὑμᾶς'', ''ὁ'', ''κόσμος'']'	'[''μή'', ''θαυμάζω'', ''ἀδελφός'', ''εἰ'', ''μισέω'', ''ὑμεῖς'', ''ὁ'', ''κόσμος'']'	'[''ADV'', ''VERB'', ''NOUN'', ''CON'', ''VERB'', ''PRON'', ''DET'', ''NOUN'']'
1JOHN 3.14	'[''ἡμεῖς'', ''οἴδαμεν'', ''ὅτι'', ''μεταβεβήκαμεν'', ''ἐκ'', ''τοῦ'', ''θανάτου'', ''εἰς'', ''τὴν'', ''ζωήν'', ''ὅτι'', ''ἀγαπῶμεν'', ''τοὺς'', ''ἀδελφούς'', ''ὁ'', ''μὴ'', ''ἀγαπῶν'', ''μένει'', ''ἐν'', ''τῷ'', ''θανάτῳ'']'	'[''ἡμεῖς'', ''οἶδα'', ''ὅτι'', ''μεταβαίνω'', ''ἐκ'', ''ὁ'', ''θάνατος'', ''εἰς'', ''ὁ'', ''ζωή'', ''ὅτι'', ''ἀγαπάω'', ''ὁ'', ''ἀδελφός'', ''ὁ'', ''μή'', ''ἀγαπάω'', ''μένω'', ''ἐν'', ''ὁ'', ''θάνατος'']'	'[''PRON'', ''VERB'', ''CON'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''PREP'', ''DET'', ''NOUN'', ''CON'', ''VERB'', ''DET'', ''NOUN'', ''DET'', ''ADV'', ''VERB'', ''VERB'', ''PREP'', ''DET'', ''NOUN'']'
1JOHN 3.15	'[''πᾶς'', ''ὁ'', ''μισῶν'', ''τὸν'', ''ἀδελφὸν'', ''αὐτοῦ'', ''ἀνθρωποκτόνος'', ''ἐστίν'', ''καὶ'', ''οἴδατε'', ''ὅτι'', ''πᾶς'', ''ἀνθρωποκτόνος'', ''οὐκ'', ''ἔχει'', ''ζωὴν'', ''αἰώνιον'', ''ἐν'', ''αὐτῷ'', ''μένουσαν'']'	'[''πᾶς'', ''ὁ'', ''μισέω'', ''ὁ'', ''ἀδελφός'', ''αὐτός'', ''ἀνθρωποκτόνος'', ''εἰμί'', ''καί'', ''οἶδα'', ''ὅτι'', ''πᾶς'', ''ἀνθρωποκτόνος'', ''οὐ'', ''ἔχω'', ''ζωή'', ''αἰώνιος'', ''ἐν'', ''αὐτός'', ''μένω'']'	'[''DET'', ''DET'', ''VERB'', ''DET'', ''NOUN'', ''PRON'', ''ADJ'', ''VERB'', ''CON'', ''VERB'', ''CON'', ''DET'', ''ADJ'', ''ADV'', ''VERB'', ''NOUN'', ''ADJ'', ''PREP'', ''PRON'', ''VERB'']'
1JOHN 3.16	'[''ἐν'', ''τούτῳ'', ''ἐγνώκαμεν'', ''τὴν'', ''ἀγάπην'', ''ὅτι'', ''ἐκεῖνος'', ''ὑπὲρ'', ''ἡμῶν'', ''τὴν'', ''ψυχὴν'', ''αὐτοῦ'', ''ἔθηκεν'', ''καὶ'', ''ἡμεῖς'', ''ὀφείλομεν'', ''ὑπὲρ'', ''τῶν'', ''ἀδελφῶν'', ''τὰς'', ''ψυχὰς'', ''θεῖναι'']'	'[''ἐν'', ''οὗτος'', ''γιγνώσκω'', ''ὁ'', ''ἀγάπη'', ''ὅτι'', ''ἐκεῖνος'', ''ὑπέρ'', ''ἡμεῖς'', ''ὁ'', ''ψυχή'', ''αὐτός'', ''τίθημι'', ''καί'', ''ἡμεῖς'', ''ὀφείλω'', ''ὑπέρ'', ''ὁ'', ''ἀδελφός'', ''ὁ'', ''ψυχή'', ''τίθημι'']'	'[''PREP'', ''ADJ'', ''VERB'', ''DET'', ''NOUN'', ''CON'', ''ADJ'', ''PREP'', ''PRON'', ''DET'', ''NOUN'', ''PRON'', ''VERB'', ''CON'', ''PRON'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''VERB'']'
1JOHN 3.17	'[''ὃς'', ''δ'', ''ἂν'', ''ἔχῃ'', ''τὸν'', ''βίον'', ''τοῦ'', ''κόσμου'', ''καὶ'', ''θεωρῇ'', ''τὸν'', ''ἀδελφὸν'', ''αὐτοῦ'', ''χρείαν'', ''ἔχοντα'', ''καὶ'', ''κλείσῃ'', ''τὰ'', ''σπλάγχνα'', ''αὐτοῦ'', ''ἀπ'', ''αὐτοῦ'', ''πῶς'', ''ἡ'', ''ἀγάπη'', ''τοῦ'', ''θεοῦ'', ''μένει'', ''ἐν'', ''αὐτῷ'']'	'[''ὅς'', ''δέ'', ''ἄν'', ''ἔχω'', ''ὁ'', ''βίος'', ''ὁ'', ''κόσμος'', ''καί'', ''θεωρέω'', ''ὁ'', ''ἀδελφός'', ''αὐτός'', ''χρεία'', ''ἔχω'', ''καί'', ''κλείω'', ''ὁ'', ''σπλάγχνον'', ''αὐτός'', ''ἀπό'', ''αὐτός'', ''πῶς'', ''ὁ'', ''ἀγάπη'', ''ὁ'', ''θεός'', ''μένω'', ''ἐν'', ''αὐτός'']'	'[''PRON'', ''ADV'', ''ADV'', ''VERB'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''CON'', ''VERB'', ''DET'', ''NOUN'', ''PRON'', ''NOUN'', ''VERB'', ''CON'', ''VERB'', ''DET'', ''NOUN'', ''PRON'', ''PREP'', ''PRON'', ''ADV'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''VERB'', ''PREP'', ''PRON'']'
1JOHN 3.18	'[''τεκνία'', ''μὴ'', ''ἀγαπῶμεν'', ''λόγῳ'', ''μηδὲ'', ''τῇ'', ''γλώσσῃ'', ''ἀλλὰ'', ''ἐν'', ''ἔργῳ'', ''καὶ'', ''ἀληθείᾳ'']'	'[''τεκνίον'', ''μή'', ''ἀγαπάω'', ''λόγος'', ''μηδέ'', ''ὁ'', ''γλῶσσα'', ''ἀλλά'', ''ἐν'', ''ἔργον'', ''καί'', ''ἀλήθεια'']'	'[''NOUN'', ''ADV'', ''VERB'', ''NOUN'', ''CON'', ''DET'', ''NOUN'', ''CON'', ''PREP'', ''NOUN'', ''CON'', ''NOUN'']'
1JOHN 3.19	'[''ἐν'', ''τούτῳ'', ''γνωσόμεθα'', ''ὅτι'', ''ἐκ'', ''τῆς'', ''ἀληθείας'', ''ἐσμέν'', ''καὶ'', ''ἔμπροσθεν'', ''αὐτοῦ'', ''πείσομεν'', ''τὴν'', ''καρδίαν'', ''ἡμῶν'']'	'[''ἐν'', ''οὗτος'', ''γιγνώσκω'', ''ὅτι'', ''ἐκ'', ''ὁ'', ''ἀλήθεια'', ''εἰμί'', ''καί'', ''ἔμπροσθεν'', ''αὐτός'', ''πείθω'', ''ὁ'', ''καρδία'', ''ἡμεῖς'']'	'[''PREP'', ''ADJ'', ''VERB'', ''CON'', ''PREP'', ''DET'', ''NOUN'', ''VERB'', ''CON'', ''PREP'', ''PRON'', ''VERB'', ''DET'', ''NOUN'', ''PRON'']'
1JOHN 3.20	'[''ὅτι'', ''ἐὰν'', ''καταγινώσκῃ'', ''ἡμῶν'', ''ἡ'', ''καρδία'', ''ὅτι'', ''μείζων'', ''ἐστὶν'', ''ὁ'', ''θεὸς'', ''τῆς'', ''καρδίας'', ''ἡμῶν'', ''καὶ'', ''γινώσκει'', ''πάντα'']'	'[''ὅτι'', ''ἐάν'', ''καταγινώσκω'', ''ἡμεῖς'', ''ὁ'', ''καρδία'', ''ὅτι'', ''μέγας'', ''εἰμί'', ''ὁ'', ''θεός'', ''ὁ'', ''καρδία'', ''ἡμεῖς'', ''καί'', ''γιγνώσκω'', ''πᾶς'']'	'[''ADV'', ''CON'', ''VERB'', ''PRON'', ''DET'', ''NOUN'', ''CON'', ''ADJ'', ''VERB'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''PRON'', ''CON'', ''VERB'', ''ADJ'']'
1JOHN 3.21	'[''ἀγαπητοί'', ''ἐὰν'', ''ἡ'', ''καρδία'', ''μὴ'', ''καταγινώσκῃ'', ''ἡμῶν'', ''παρρησίαν'', ''ἔχομεν'', ''πρὸς'', ''τὸν'', ''θεόν'']'	'[''ἀγαπητός'', ''ἐάν'', ''ὁ'', ''καρδία'', ''μή'', ''καταγινώσκω'', ''ἡμεῖς'', ''παρρησία'', ''ἔχω'', ''πρός'', ''ὁ'', ''θεός'']'	'[''ADJ'', ''CON'', ''DET'', ''NOUN'', ''ADV'', ''VERB'', ''PRON'', ''NOUN'', ''VERB'', ''PREP'', ''DET'', ''NOUN'']'
1JOHN 3.22	'[''καὶ'', ''ὃ'', ''ἐὰν'', ''αἰτῶμεν'', ''λαμβάνομεν'', ''ἀπ'', ''αὐτοῦ'', ''ὅτι'', ''τὰς'', ''ἐντολὰς'', ''αὐτοῦ'', ''τηροῦμεν'', ''καὶ'', ''τὰ'', ''ἀρεστὰ'', ''ἐνώπιον'', ''αὐτοῦ'', ''ποιοῦμεν'']'	'[''καί'', ''ὅς'', ''ἄν'', ''αἰτέω'', ''λαμβάνω'', ''ἀπό'', ''αὐτός'', ''ὅτι'', ''ὁ'', ''ἐντολή'', ''αὐτός'', ''τηρέω'', ''καί'', ''ὁ'', ''ἀρεστός'', ''ἐνώπιον'', ''αὐτός'', ''ποιέω'']'	'[''CON'', ''PRON'', ''ADV'', ''VERB'', ''VERB'', ''PREP'', ''PRON'', ''CON'', ''DET'', ''NOUN'', ''PRON'', ''VERB'', ''CON'', ''DET'', ''ADJ'', ''PREP'', ''PRON'', ''VERB'']'
1JOHN 3.23	'[''καὶ'', ''αὕτη'', ''ἐστὶν'', ''ἡ'', ''ἐντολὴ'', ''αὐτοῦ'', ''ἵνα'', ''πιστεύσωμεν'', ''τῷ'', ''ὀνόματι'', ''τοῦ'', ''υἱοῦ'', ''αὐτοῦ'', ''ἰησοῦ'', ''χριστοῦ'', ''καὶ'', ''ἀγαπῶμεν'', ''ἀλλήλους'', ''καθὼς'', ''ἔδωκεν'', ''ἐντολὴν'', ''ἡμῖν'']'	'[''καί'', ''οὗτος'', ''εἰμί'', ''ὁ'', ''ἐντολή'', ''αὐτός'', ''ἵνα'', ''πιστεύω'', ''ὁ'', ''ὄνομα'', ''ὁ'', ''υἱός'', ''αὐτός'', ''ἰησοῦς'', ''χριστός'', ''καί'', ''ἀγαπάω'', ''ἀλλήλων'', ''καθώς'', ''δίδωμι'', ''ἐντολή'', ''ἡμεῖς'']'	'[''CON'', ''ADJ'', ''VERB'', ''DET'', ''NOUN'', ''PRON'', ''CON'', ''VERB'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''PRON'', ''PROPN'', ''PROPN'', ''CON'', ''VERB'', ''PRON'', ''ADV'', ''VERB'', ''NOUN'', ''PRON'']'
1JOHN 3.24	'[''καὶ'', ''ὁ'', ''τηρῶν'', ''τὰς'', ''ἐντολὰς'', ''αὐτοῦ'', ''ἐν'', ''αὐτῷ'', ''μένει'', ''καὶ'', ''αὐτὸς'', ''ἐν'', ''αὐτῷ'', ''καὶ'', ''ἐν'', ''τούτῳ'', ''γινώσκομεν'', ''ὅτι'', ''μένει'', ''ἐν'', ''ἡμῖν'', ''ἐκ'', ''τοῦ'', ''πνεύματος'', ''οὗ'', ''ἡμῖν'', ''ἔδωκεν'']'	'[''καί'', ''ὁ'', ''τηρέω'', ''ὁ'', ''ἐντολή'', ''αὐτός'', ''ἐν'', ''αὐτός'', ''μένω'', ''καί'', ''αὐτός'', ''ἐν'', ''αὐτός'', ''καί'', ''ἐν'', ''οὗτος'', ''γιγνώσκω'', ''ὅτι'', ''μένω'', ''ἐν'', ''ἡμεῖς'', ''ἐκ'', ''ὁ'', ''πνεῦμα'', ''ὅς'', ''ἡμεῖς'', ''δίδωμι'']'	'[''CON'', ''DET'', ''VERB'', ''DET'', ''NOUN'', ''PRON'', ''PREP'', ''PRON'', ''VERB'', ''CON'', ''PRON'', ''PREP'', ''PRON'', ''CON'', ''PREP'', ''ADJ'', ''VERB'', ''CON'', ''VERB'', ''PREP'', ''PRON'', ''PREP'', ''DET'', ''NOUN'', ''PRON'', ''PRON'', ''VERB'']'
1JOHN 4.1	'[''ἀγαπητοί'', ''μὴ'', ''παντὶ'', ''πνεύματι'', ''πιστεύετε'', ''ἀλλὰ'', ''δοκιμάζετε'', ''τὰ'', ''πνεύματα'', ''εἰ'', ''ἐκ'', ''τοῦ'', ''θεοῦ'', ''ἐστιν'', ''ὅτι'', ''πολλοὶ'', ''ψευδοπροφῆται'', ''ἐξεληλύθασιν'', ''εἰς'', ''τὸν'', ''κόσμον'']'	'[''ἀγαπητός'', ''μή'', ''πᾶς'', ''πνεῦμα'', ''πιστεύω'', ''ἀλλά'', ''δοκιμάζω'', ''ὁ'', ''πνεῦμα'', ''εἰ'', ''ἐκ'', ''ὁ'', ''θεός'', ''εἰμί'', ''ὅτι'', ''πολύς'', ''ψευδοπροφήτης'', ''ἐξέρχομαι'', ''εἰς'', ''ὁ'', ''κόσμος'']'	'[''ADJ'', ''ADV'', ''DET'', ''NOUN'', ''VERB'', ''CON'', ''VERB'', ''DET'', ''NOUN'', ''CON'', ''PREP'', ''DET'', ''NOUN'', ''VERB'', ''CON'', ''ADJ'', ''NOUN'', ''VERB'', ''PREP'', ''DET'', ''NOUN'']'
1JOHN 4.2	'[''ἐν'', ''τούτῳ'', ''γινώσκετε'', ''τὸ'', ''πνεῦμα'', ''τοῦ'', ''θεοῦ'', ''πᾶν'', ''πνεῦμα'', ''ὃ'', ''ὁμολογεῖ'', ''ἰησοῦν'', ''χριστὸν'', ''ἐν'', ''σαρκὶ'', ''ἐληλυθότα'', ''ἐκ'', ''τοῦ'', ''θεοῦ'', ''ἐστιν'']'	'[''ἐν'', ''οὗτος'', ''γιγνώσκω'', ''ὁ'', ''πνεῦμα'', ''ὁ'', ''θεός'', ''πᾶς'', ''πνεῦμα'', ''ὁ'', ''ὁμολογέω'', ''ἰησοῦς'', ''χριστός'', ''ἐν'', ''σάρξ'', ''ἔρχομαι'', ''ἐκ'', ''ὁ'', ''θεός'', ''εἰμί'']'	'[''PREP'', ''ADJ'', ''VERB'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''PRON'', ''VERB'', ''PROPN'', ''PROPN'', ''PREP'', ''NOUN'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''VERB'']'
1JOHN 4.3	'[''καὶ'', ''πᾶν'', ''πνεῦμα'', ''ὃ'', ''μὴ'', ''ὁμολογεῖ'', ''τὸν'', ''ἰησοῦν'', ''ἐκ'', ''τοῦ'', ''θεοῦ'', ''οὐκ'', ''ἔστιν'', ''καὶ'', ''τοῦτό'', ''ἐστιν'', ''τὸ'', ''τοῦ'', ''ἀντιχρίστου'', ''ὃ'', ''ἀκηκόατε'', ''ὅτι'', ''ἔρχεται'', ''καὶ'', ''νῦν'', ''ἐν'', ''τῷ'', ''κόσμῳ'', ''ἐστὶν'', ''ἤδη'']'	'[''καί'', ''πᾶς'', ''πνεῦμα'', ''ὁ'', ''μή'', ''ὁμολογέω'', ''ὁ'', ''ἰησοῦς'', ''ἐκ'', ''ὁ'', ''θεός'', ''οὐ'', ''εἰμί'', ''καί'', ''οὗτος'', ''εἰμί'', ''ὁ'', ''ὁ'', ''ἀντιχρίστης'', ''ὁ'', ''ἀκούω'', ''ὅτι'', ''ἔρχομαι'', ''καί'', ''νῦν'', ''ἐν'', ''ὁ'', ''κόσμος'', ''εἰμί'', ''ἤδη'']'	'[''CON'', ''DET'', ''NOUN'', ''PRON'', ''ADV'', ''VERB'', ''DET'', ''PROPN'', ''PREP'', ''DET'', ''NOUN'', ''ADV'', ''VERB'', ''CON'', ''ADJ'', ''VERB'', ''DET'', ''DET'', ''PROPN'', ''PRON'', ''VERB'', ''CON'', ''VERB'', ''CON'', ''ADV'', ''PREP'', ''DET'', ''NOUN'', ''VERB'', ''ADV'']'
1JOHN 4.4	'[''ὑμεῖς'', ''ἐκ'', ''τοῦ'', ''θεοῦ'', ''ἐστε'', ''τεκνία'', ''καὶ'', ''νενικήκατε'', ''αὐτούς'', ''ὅτι'', ''μείζων'', ''ἐστὶν'', ''ὁ'', ''ἐν'', ''ὑμῖν'', ''ἢ'', ''ὁ'', ''ἐν'', ''τῷ'', ''κόσμῳ'']'	'[''ὑμεῖς'', ''ἐκ'', ''ὁ'', ''θεός'', ''εἰμί'', ''τεκνίον'', ''καί'', ''νικάω'', ''αὐτός'', ''ὅτι'', ''μέγας'', ''εἰμί'', ''ὁ'', ''ἐν'', ''ὑμεῖς'', ''ἤ'', ''ὁ'', ''ἐν'', ''ὁ'', ''κόσμος'']'	'[''PRON'', ''PREP'', ''DET'', ''NOUN'', ''VERB'', ''NOUN'', ''CON'', ''VERB'', ''PRON'', ''CON'', ''ADJ'', ''VERB'', ''DET'', ''PREP'', ''PRON'', ''CON'', ''DET'', ''PREP'', ''DET'', ''NOUN'']'
1JOHN 4.5	'[''αὐτοὶ'', ''ἐκ'', ''τοῦ'', ''κόσμου'', ''εἰσίν'', ''διὰ'', ''τοῦτο'', ''ἐκ'', ''τοῦ'', ''κόσμου'', ''λαλοῦσιν'', ''καὶ'', ''ὁ'', ''κόσμος'', ''αὐτῶν'', ''ἀκούει'']'	'[''αὐτός'', ''ἐκ'', ''ὁ'', ''κόσμος'', ''εἰμί'', ''διά'', ''οὗτος'', ''ἐκ'', ''ὁ'', ''κόσμος'', ''λαλέω'', ''καί'', ''ὁ'', ''κόσμος'', ''αὐτός'', ''ἀκούω'']'	'[''PRON'', ''PREP'', ''DET'', ''NOUN'', ''VERB'', ''PREP'', ''ADJ'', ''PREP'', ''DET'', ''NOUN'', ''VERB'', ''CON'', ''DET'', ''NOUN'', ''PRON'', ''VERB'']'
1JOHN 4.6	'[''ἡμεῖς'', ''ἐκ'', ''τοῦ'', ''θεοῦ'', ''ἐσμεν'', ''ὁ'', ''γινώσκων'', ''τὸν'', ''θεὸν'', ''ἀκούει'', ''ἡμῶν'', ''ὃς'', ''οὐκ'', ''ἔστιν'', ''ἐκ'', ''τοῦ'', ''θεοῦ'', ''οὐκ'', ''ἀκούει'', ''ἡμῶν'', ''ἐκ'', ''τούτου'', ''γινώσκομεν'', ''τὸ'', ''πνεῦμα'', ''τῆς'', ''ἀληθείας'', ''καὶ'', ''τὸ'', ''πνεῦμα'', ''τῆς'', ''πλάνης'']'	'[''ἡμεῖς'', ''ἐκ'', ''ὁ'', ''θεός'', ''εἰμί'', ''ὁ'', ''γιγνώσκω'', ''ὁ'', ''θεός'', ''ἀκούω'', ''ἡμεῖς'', ''ὅς'', ''οὐ'', ''εἰμί'', ''ἐκ'', ''ὁ'', ''θεός'', ''οὐ'', ''ἀκούω'', ''ἡμεῖς'', ''ἐκ'', ''οὗτος'', ''γιγνώσκω'', ''ὁ'', ''πνεῦμα'', ''ὁ'', ''ἀλήθεια'', ''καί'', ''ὁ'', ''πνεῦμα'', ''ὁ'', ''πλάνη'']'	'[''PRON'', ''PREP'', ''DET'', ''NOUN'', ''VERB'', ''DET'', ''VERB'', ''DET'', ''NOUN'', ''VERB'', ''PRON'', ''PRON'', ''ADV'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''ADV'', ''VERB'', ''PRON'', ''PREP'', ''ADJ'', ''VERB'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''CON'', ''DET'', ''NOUN'', ''DET'', ''NOUN'']'
1JOHN 4.7	'[''ἀγαπητοί'', ''ἀγαπῶμεν'', ''ἀλλήλους'', ''ὅτι'', ''ἡ'', ''ἀγάπη'', ''ἐκ'', ''τοῦ'', ''θεοῦ'', ''ἐστιν'', ''καὶ'', ''πᾶς'', ''ὁ'', ''ἀγαπῶν'', ''ἐκ'', ''τοῦ'', ''θεοῦ'', ''γεγέννηται'', ''καὶ'', ''γινώσκει'', ''τὸν'', ''θεόν'']'	'[''ἀγαπητός'', ''ἀγαπάω'', ''ἀλλήλων'', ''ὅτι'', ''ὁ'', ''ἀγάπη'', ''ἐκ'', ''ὁ'', ''θεός'', ''εἰμί'', ''καί'', ''πᾶς'', ''ὁ'', ''ἀγαπάω'', ''ἐκ'', ''ὁ'', ''θεός'', ''γεννάω'', ''καί'', ''γιγνώσκω'', ''ὁ'', ''θεός'']'	'[''ADJ'', ''VERB'', ''PRON'', ''CON'', ''DET'', ''NOUN'', ''PREP'', ''DET'', ''NOUN'', ''VERB'', ''CON'', ''DET'', ''DET'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''VERB'', ''CON'', ''VERB'', ''DET'', ''NOUN'']'
1JOHN 4.8	'[''ὁ'', ''μὴ'', ''ἀγαπῶν'', ''οὐκ'', ''ἔγνω'', ''τὸν'', ''θεόν'', ''ὅτι'', ''ὁ'', ''θεὸς'', ''ἀγάπη'', ''ἐστίν'']'	'[''ὁ'', ''μή'', ''ἀγαπάω'', ''οὐ'', ''γιγνώσκω'', ''ὁ'', ''θεός'', ''ὅτι'', ''ὁ'', ''θεός'', ''ἀγάπη'', ''εἰμί'']'	'[''DET'', ''ADV'', ''VERB'', ''ADV'', ''VERB'', ''DET'', ''NOUN'', ''CON'', ''DET'', ''NOUN'', ''NOUN'', ''VERB'']'
1JOHN 4.9	'[''ἐν'', ''τούτῳ'', ''ἐφανερώθη'', ''ἡ'', ''ἀγάπη'', ''τοῦ'', ''θεοῦ'', ''ἐν'', ''ἡμῖν'', ''ὅτι'', ''τὸν'', ''υἱὸν'', ''αὐτοῦ'', ''τὸν'', ''μονογενῆ'', ''ἀπέσταλκεν'', ''ὁ'', ''θεὸς'', ''εἰς'', ''τὸν'', ''κόσμον'', ''ἵνα'', ''ζήσωμεν'', ''δι'', ''αὐτοῦ'']'	'[''ἐν'', ''οὗτος'', ''φανερόω'', ''ὁ'', ''ἀγάπη'', ''ὁ'', ''θεός'', ''ἐν'', ''ἡμεῖς'', ''ὅτι'', ''ὁ'', ''υἱός'', ''αὐτός'', ''ὁ'', ''μονογενής'', ''ἀποστέλλω'', ''ὁ'', ''θεός'', ''εἰς'', ''ὁ'', ''κόσμος'', ''ἵνα'', ''ζῶ'', ''διά'', ''αὐτός'']'	'[''PREP'', ''ADJ'', ''VERB'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''PREP'', ''PRON'', ''CON'', ''DET'', ''NOUN'', ''PRON'', ''DET'', ''ADJ'', ''VERB'', ''DET'', ''NOUN'', ''PREP'', ''DET'', ''NOUN'', ''CON'', ''VERB'', ''PREP'', ''PRON'']'
1JOHN 4.10	'[''ἐν'', ''τούτῳ'', ''ἐστὶν'', ''ἡ'', ''ἀγάπη'', ''οὐχ'', ''ὅτι'', ''ἡμεῖς'', ''ἠγαπήκαμεν'', ''τὸν'', ''θεόν'', ''ἀλλ'', ''ὅτι'', ''αὐτὸς'', ''ἠγάπησεν'', ''ἡμᾶς'', ''καὶ'', ''ἀπέστειλεν'', ''τὸν'', ''υἱὸν'', ''αὐτοῦ'', ''ἱλασμὸν'', ''περὶ'', ''τῶν'', ''ἁμαρτιῶν'', ''ἡμῶν'']'	'[''ἐν'', ''οὗτος'', ''εἰμί'', ''ὁ'', ''ἀγάπη'', ''οὐ'', ''ὅτι'', ''ἡμεῖς'', ''ἀγαπάω'', ''ὁ'', ''θεός'', ''ἀλλά'', ''ὅτι'', ''αὐτός'', ''ἀγαπάω'', ''ἡμεῖς'', ''καί'', ''ἀποστέλλω'', ''ὁ'', ''υἱός'', ''αὐτός'', ''ἱλασμός'', ''περί'', ''ὁ'', ''ἁμαρτία'', ''ἡμεῖς'']'	'[''PREP'', ''ADJ'', ''VERB'', ''DET'', ''NOUN'', ''ADV'', ''CON'', ''PRON'', ''VERB'', ''DET'', ''NOUN'', ''CON'', ''CON'', ''PRON'', ''VERB'', ''PRON'', ''CON'', ''VERB'', ''DET'', ''NOUN'', ''PRON'', ''NOUN'', ''PREP'', ''DET'', ''NOUN'', ''PRON'']'
1JOHN 4.11	'[''ἀγαπητοί'', ''εἰ'', ''οὕτως'', ''ὁ'', ''θεὸς'', ''ἠγάπησεν'', ''ἡμᾶς'', ''καὶ'', ''ἡμεῖς'', ''ὀφείλομεν'', ''ἀλλήλους'', ''ἀγαπᾶν'']'	'[''ἀγαπητός'', ''εἰ'', ''οὕτως'', ''ὁ'', ''θεός'', ''ἀγαπάω'', ''ἡμεῖς'', ''καί'', ''ἡμεῖς'', ''ὀφείλω'', ''ἀλλήλων'', ''ἀγαπάω'']'	'[''ADJ'', ''CON'', ''ADV'', ''DET'', ''NOUN'', ''VERB'', ''PRON'', ''ADV'', ''PRON'', ''VERB'', ''PRON'', ''VERB'']'
